https://pool.minexmr1.com/,URL,CoinMiner;HotSpot
https://pool2.minexmr1.com,URL,CoinMiner;HotSpot
https://pool3.minexmr1.com,URL,CoinMiner;HotSpot
http://c4k-rx0.pwndns.pw:8080,URL,CoinMiner;HotSpot
http://cpw.pwndns.pw/reboot.sh,URL,CoinMiner;HotSpot
http://pw.pwndns.pw/bots/,URL,CoinMiner;HotSpot
http://pw.pwndns.pw/servers/server.txt,URL,CoinMiner;HotSpot
http://rx0.pwndns.pw:80,URL,CoinMiner;HotSpot
http://rx0.pwndns.pw:8080,URL,CoinMiner;HotSpot
http://xmr-rx0.pwndns.pw:80,URL,CoinMiner;HotSpot
https://bunicul-rx0.pwndns.pw,URL,CoinMiner;HotSpot
https://c4k-irc.pwndns.pw,URL,CoinMiner;HotSpot
https://cpw.pwndns.pw,URL,CoinMiner;HotSpot
https://klan-rx0-50.pwndns.pw,URL,CoinMiner;HotSpot
https://klan-rx0.pwndns.pw,URL,CoinMiner;HotSpot
https://klan-v4.pwndns.pw,URL,CoinMiner;HotSpot
https://olduser-v4.pwndns.pw,URL,CoinMiner;HotSpot
https://porc-rx0.pwndns.pw,URL,CoinMiner;HotSpot
https://pw.pwndns.pw,URL,CoinMiner;HotSpot
https://rumy-rx0.pwndns.pw,URL,CoinMiner;HotSpot
https://rx0.pwndns.pw,URL,CoinMiner;HotSpot
https://xmr-rx0.pwndns.pw,URL,CoinMiner;HotSpot
http://a.wxkuangji.com,URL,CoinMiner;HotSpot
http://a.wxkuangji.com/,URL,CoinMiner;HotSpot
http://wxkuangji.com:520,URL,CoinMiner;HotSpot
http://wxkuangji.com:520/JS32.EXE,URL,CoinMiner;HotSpot
http://wxkuangji.com:520/bj.exe,URL,CoinMiner;HotSpot
http://wxkuangji.com:520/gd66.exe,URL,CoinMiner;HotSpot
http://wxkuangji.com:520/hn32.exe,URL,CoinMiner;HotSpot
http://wxkuangji.com:520/js00.exe,URL,CoinMiner;HotSpot
https://a.wxkuangji.com,URL,CoinMiner;HotSpot
https://a.wxkuangji.com/,URL,CoinMiner;HotSpot
http://auto.c3pool.org,URL,CoinMiner;HotSpot
http://auto.c3pool.org/,URL,CoinMiner;HotSpot
http://download.c3pool.org,URL,CoinMiner;HotSpot
http://download.c3pool.org/,URL,CoinMiner;HotSpot
http://download.c3pool.org/xmrig_setup/raw/master/,URL,CoinMiner;HotSpot
http://download.c3pool.org/xmrig_setup/raw/master/7za.exe,URL,CoinMiner;HotSpot
http://download.c3pool.org/xmrig_setup/raw/master/nssm.zip,URL,CoinMiner;HotSpot
http://download.c3pool.org/xmrig_setup/raw/master/setup_c3pool_miner.bat,URL,CoinMiner;HotSpot
http://download.c3pool.org/xmrig_setup/raw/master/setup_c3pool_miner.sh,URL,CoinMiner;HotSpot
http://download.c3pool.org/xmrig_setup/raw/master/xmrig.zip,URL,CoinMiner;HotSpot
https://auto.c3pool.org,URL,CoinMiner;HotSpot
https://download.c3pool.org,URL,CoinMiner;HotSpot
https://download.c3pool.org/,URL,CoinMiner;HotSpot
http://each.tenchier.com/,URL,CoinMiner;HotSpot
http://iron.tenchier.com/,URL,CoinMiner;HotSpot
http://iron.tenchier.com:443/,URL,CoinMiner;HotSpot
https://iot.tenchier.com/,URL,CoinMiner;HotSpot
http://c3pool.com/d',URL,CoinMiner;HotSpot
http://chat.c3pool.com,URL,CoinMiner;HotSpot
http://cpi.c3pool.com,URL,CoinMiner;HotSpot
http://jp.c3pool.com,URL,CoinMiner;HotSpot
http://napi.c3pool.com,URL,CoinMiner;HotSpot
http://pop.c3pool.com/,URL,CoinMiner;HotSpot
http://sg.c3pool.com,URL,CoinMiner;HotSpot
http://test.c3pool.com,URL,CoinMiner;HotSpot
http://vip1.c3pool.com,URL,CoinMiner;HotSpot
https://c3pool.com/miner?address=82rGYWYaM4D84nDYSVb1B8VaT82xMA4KUMtjAMcDhsdui4tf6gKDRHYERKxRfSicHH3FLmXvrt2nq7uMdZ3PhqfwScc72Rn,URL,CoinMiner;HotSpot
https://chat.c3pool.com,URL,CoinMiner;HotSpot
https://cpi.c3pool.com,URL,CoinMiner;HotSpot
https://jp.c3pool.com,URL,CoinMiner;HotSpot
https://napi.c3pool.com,URL,CoinMiner;HotSpot
https://pop.c3pool.com/,URL,CoinMiner;HotSpot
https://sg.c3pool.com,URL,CoinMiner;HotSpot
https://test.c3pool.com,URL,CoinMiner;HotSpot
https://vip1.c3pool.com,URL,CoinMiner;HotSpot
http://%09%20cake.pilutce.com/,URL,CoinMiner;HotSpot
http://ait.pilutce.com/,URL,CoinMiner;HotSpot
http://api.pilutce.com/,URL,CoinMiner;HotSpot
http://bit.pilutce.com/,URL,CoinMiner;HotSpot
http://cake.pilutce.com/,URL,CoinMiner;HotSpot
http://cake.pilutce.com:443/,URL,CoinMiner;HotSpot
http://pilutce.com:443/,URL,CoinMiner;HotSpot
http://tun.pilutce.com/,URL,CoinMiner;HotSpot
https://ait.pilutce.com/,URL,CoinMiner;HotSpot
https://bit.pilutce.com/,URL,CoinMiner;HotSpot
https://cake.pilutce.com/,URL,CoinMiner;HotSpot
https://tun.pilutce.com/,URL,CoinMiner;HotSpot
http://host.lcy2zzx.pw/',URL,CoinMiner;HotSpot
http://151.80.144.188:22,URL,CoinMiner;HotSpot
http://minexmr1.com/,URL,CoinMiner;HotSpot
http://178.128.242.134/chile.cl,URL,CoinMiner;HotSpot
http://pool.carpecrypto.me,URL,CoinMiner;HotSpot
http://pool.xmrpool.me,URL,CoinMiner;HotSpot
http://pool.xmrpool.me/,URL,CoinMiner;HotSpot
http://xmrs.wulifang.nl/,URL,CoinMiner;HotSpot
https://pool.carpecrypto.me,URL,CoinMiner;HotSpot
https://pool.xmrpool.me,URL,CoinMiner;HotSpot
https://pool.xmrpool.me/,URL,CoinMiner;HotSpot
http://104.140.201.42/3333,URL,CoinMiner;HotSpot
http://104.140.201.42:3333,URL,CoinMiner;HotSpot
http://178.128.242.134:443,URL,CoinMiner;HotSpot
http://178.128.242.134:443/,URL,CoinMiner;HotSpot
http://cbdv2.monerpool.org,URL,CoinMiner;HotSpot
http://192.110.160.114:3333/,URL,CoinMiner;HotSpot
https://xmr.748pz.net,URL,CoinMiner;HotSpot
http://wakuang.aimezi.com,URL,CoinMiner;HotSpot
http://pool.minexmr.uk,URL,CoinMiner;HotSpot
http://pool.minexmr.uk:4444/,URL,CoinMiner;HotSpot
https://cbdv2.monerpool.org,URL,CoinMiner;HotSpot
http://51.254.84.37:80,URL,CoinMiner;HotSpot
http://pool.angnet.ru,URL,CoinMiner;HotSpot
https://lolmlol.com,URL,CoinMiner;HotSpot
https://pool.minexmr.uk,URL,CoinMiner;HotSpot
https://wakuang.aimezi.com,URL,CoinMiner;HotSpot
http://host.lcy2zzx.pw,URL,CoinMiner;HotSpot
http://213.32.74.157:14433,URL,CoinMiner;HotSpot
http://213.32.74.157:14444/,URL,CoinMiner;HotSpot
http://www.googleminer.com,URL,CoinMiner;HotSpot
http://94.130.12.30:5555/,URL,CoinMiner;HotSpot
http://syrius-rx0.pwndns.pw,URL,CoinMiner;HotSpot
https://xx11mv2.monerpool.org,URL,CoinMiner;HotSpot
http://pool1.xaxaxa.eu/,URL,CoinMiner;HotSpot
http://pool1.xaxaxa.fun/,URL,CoinMiner;HotSpot
http://web1705.ath.cx/1/config.txt,URL,CoinMiner;HotSpot
http://web1705.ath.cx/CPUMiner.files,URL,CoinMiner;HotSpot
http://95.216.46.125:443/,URL,CoinMiner;HotSpot
https://syrius-rx0.pwndns.pw,URL,CoinMiner;HotSpot
http://91.121.140.167:443,URL,CoinMiner;HotSpot
http://xmr.wulifang.nl:80,URL,CoinMiner;HotSpot
http://k2ygoods.ydns.eu/config.txt,URL,CoinMiner;HotSpot
http://k2ygoods.ydns.eu/download.txt,URL,CoinMiner;HotSpot
http://k2ygoods.ydns.eu/m.dat,URL,CoinMiner;HotSpot
http://k2ygoods.ydns.eu/power.txt,URL,CoinMiner;HotSpot
http://k2ygoods.ydns.eu/power2.txt,URL,CoinMiner;HotSpot
http://139.99.102.72:14433,URL,CoinMiner;HotSpot
http://sg.minexmr.uk,URL,CoinMiner;HotSpot
https://sg.minexmr.uk,URL,CoinMiner;HotSpot
http://139.99.102.73:14444/,URL,CoinMiner;HotSpot
http://164.132.109.110:14444/,URL,CoinMiner;HotSpot
http://wakuang.aimezi.com/,URL,CoinMiner;HotSpot
http://c1.9cpool.xyz/dns.exe,URL,CoinMiner;HotSpot
http://c1.9cpool.xyz/dns.txt,URL,CoinMiner;HotSpot
http://c1.9cpool.xyz/newip138.txt,URL,CoinMiner;HotSpot
http://c1.9cpool.xyz/newxmr.txt,URL,CoinMiner;HotSpot
http://c1.9cpool.xyz/nxmver.txt,URL,CoinMiner;HotSpot
http://c1.9cpool.xyz/shaduver.txt,URL,CoinMiner;HotSpot
http://c1.9cpool.xyz/ver/dontxm.bin,URL,CoinMiner;HotSpot
http://c1.9cpool.xyz/ver/nxm.bin,URL,CoinMiner;HotSpot
http://c1.9cpool.xyz/ver/qin.bin,URL,CoinMiner;HotSpot
http://c1.9cpool.xyz/ver/shadu.bin,URL,CoinMiner;HotSpot
http://c1.9cpool.xyz/ver/shadu.txt,URL,CoinMiner;HotSpot
http://c1.9cpool.xyz/ver/yi.bin,URL,CoinMiner;HotSpot
http://c1.9cpool.xyz/yivcver.txt,URL,CoinMiner;HotSpot
http://mine.c3pool.com:13333,URL,CoinMiner;HotSpot
http://mine.c3pool.com:15555,URL,CoinMiner;HotSpot
http://new2019.mine.nu/is-ready,URL,CoinMiner;HotSpot
http://new2019.mine.nu:4422,URL,CoinMiner;HotSpot
http://new2019.mine.nu:4422/,URL,CoinMiner;HotSpot
http://new2019.mine.nu:4422/is-enum-driver,URL,CoinMiner;HotSpot
http://new2019.mine.nu:4422/is-enum-faf,URL,CoinMiner;HotSpot
http://new2019.mine.nu:4422/is-ready,URL,CoinMiner;HotSpot
v7.1392010.net,hostname,CoinMiner;HotSpot
o.auntions.com,hostname,CoinMiner;HotSpot
tie.presuant.com,hostname,CoinMiner;HotSpot
a.santananb.info,hostname,CoinMiner;HotSpot
b.santananb.info,hostname,CoinMiner;HotSpot
host.lcy2zzx.pw,hostname,CoinMiner;HotSpot
pool.xmrpool.me,hostname,CoinMiner;HotSpot
xmrs.wulifang.nl,hostname,CoinMiner;HotSpot
xmr.wulifang.nl,hostname,CoinMiner;HotSpot
cbdv2.monerpool.org,hostname,CoinMiner;HotSpot
pool.angnet.ru,hostname,CoinMiner;HotSpot
wakuang.aimezi.com,hostname,CoinMiner;HotSpot
www.googleminer.com,hostname,CoinMiner;HotSpot
pool.minexmr.uk,hostname,CoinMiner;HotSpot
xmr.748pz.net,hostname,CoinMiner;HotSpot
xx11m.monerpool.org,hostname,CoinMiner;HotSpot
xx11mv2.monerpool.org,hostname,CoinMiner;HotSpot
k2yisgood.ydns.eu,hostname,CoinMiner;HotSpot
syrius-rx0.pwndns.pw,hostname,CoinMiner;HotSpot
etc.crypto-pool.info,hostname,CoinMiner;HotSpot
pool2.minexmr1.com,hostname,CoinMiner;HotSpot
v7.krbpool.com,hostname,CoinMiner;HotSpot
xmr-donations.snipanet.com,hostname,CoinMiner;HotSpot
xmr.pool.91pools.com,hostname,CoinMiner;HotSpot
xmr.usa-138.com,hostname,CoinMiner;HotSpot
xmrv7.sfwewtryhrerwewqretr.com,hostname,CoinMiner;HotSpot
xmrv7.weoqieqwuishdwuygqw.com,hostname,CoinMiner;HotSpot
xmr6.kryptex.org,hostname,CoinMiner;HotSpot
xmr5.kryptex.org,hostname,CoinMiner;HotSpot
i.communication.severeteracti.fr,hostname,CoinMiner;HotSpot
c.minexmr.biz,hostname,CoinMiner;HotSpot
pool1.xaxaxa.eu,hostname,CoinMiner;HotSpot
pool1.xaxaxa.fun,hostname,CoinMiner;HotSpot
geo.c3pool.com,hostname,CoinMiner;HotSpot
sg.minexmr.uk,hostname,CoinMiner;HotSpot
eu.minerpool.pw,hostname,CoinMiner;HotSpot
rig.myrms.pw,hostname,CoinMiner;HotSpot
rig.zxcvb.pw,hostname,CoinMiner;HotSpot
c1.9cpool.xyz,hostname,CoinMiner;HotSpot
back123.brasilia.me,hostname,CoinMiner;HotSpot
rs.fym5gserobhh.pw,hostname,CoinMiner;HotSpot
carpecrypto.me,domain,CoinMiner;HotSpot
xmrpool.me,domain,CoinMiner;HotSpot
wulifang.nl,domain,CoinMiner;HotSpot
minexmr.uk,domain,CoinMiner;HotSpot
monerpool.org,domain,CoinMiner;HotSpot
minexmr1.com,domain,CoinMiner;HotSpot
googleminer.com,domain,CoinMiner;HotSpot
pwndns.pw,domain,CoinMiner;HotSpot
tenchier.com,domain,CoinMiner;HotSpot
c3pool.org,domain,CoinMiner;HotSpot
wxkuangji.com,domain,CoinMiner;HotSpot
c3pool.com,domain,CoinMiner;HotSpot
pilutce.com,domain,CoinMiner;HotSpot
auto.c3pool.org,hostname,CoinMiner;HotSpot
iot.tenchier.com,hostname,CoinMiner;HotSpot
k2ygoods.ydns.eu,hostname,CoinMiner;HotSpot
web1705.ath.cx,hostname,CoinMiner;HotSpot
9cpool.xyz,domain,CoinMiner;HotSpot
hostpp2.ga,domain,CoinMiner;HotSpot
a.wxkuangji.com,hostname,CoinMiner;HotSpot
bit.pilutce.com,hostname,CoinMiner;HotSpot
mine.c3pool.com,hostname,CoinMiner;HotSpot
new2019.mine.nu,hostname,CoinMiner;HotSpot
